date;Evènement;Etat
2022-03-05 14:00:00;Changement d’état de la filtration;1 Marche AUTO
2022-03-05 14:00:00;Changement état du traitement PH;-5 Arrêt pas de flux chambre analyse
2022-03-05 14:00:10;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-05 15:00:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-05 15:00:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-05 23:25:23;Changement état de hivernage;3 inconnu
2022-03-06 00:03:07;Changement d’état de la filtration;5 Marche hivernage
2022-03-06 00:03:07;Changement état de hivernage;4 inconnu
2022-03-06 00:03:07;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-06 00:18:07;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-06 00:18:07;Changement état de hivernage;3 inconnu
2022-03-06 00:18:07;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-06 01:03:07;Changement d’état de la filtration;5 Marche hivernage
2022-03-06 01:03:07;Changement état de hivernage;4 inconnu
2022-03-06 01:03:07;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-06 01:18:07;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-06 01:18:07;Changement état de hivernage;3 inconnu
2022-03-06 01:18:07;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-06 02:03:07;Changement d’état de la filtration;5 Marche hivernage
2022-03-06 02:03:07;Changement état de hivernage;4 inconnu
2022-03-06 02:03:07;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-06 02:18:07;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-06 02:18:07;Changement état de hivernage;3 inconnu
2022-03-06 02:18:07;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-06 03:03:07;Changement d’état de la filtration;5 Marche hivernage
2022-03-06 03:03:07;Changement état de hivernage;4 inconnu
2022-03-06 03:03:07;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-06 03:18:07;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-06 03:18:07;Changement état de hivernage;3 inconnu
2022-03-06 03:18:07;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-06 04:03:07;Changement d’état de la filtration;5 Marche hivernage
2022-03-06 04:03:07;Changement état de hivernage;4 inconnu
2022-03-06 04:03:07;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-06 04:18:07;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-06 04:18:07;Changement état de hivernage;3 inconnu
2022-03-06 04:18:07;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-06 05:03:07;Changement d’état de la filtration;5 Marche hivernage
2022-03-06 05:03:07;Changement état de hivernage;4 inconnu
2022-03-06 05:03:07;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-06 05:18:07;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-06 05:18:07;Changement état de hivernage;3 inconnu
2022-03-06 05:18:07;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-06 06:03:07;Changement d’état de la filtration;5 Marche hivernage
2022-03-06 06:03:07;Changement état de hivernage;4 inconnu
2022-03-06 06:03:07;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-06 06:18:07;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-06 06:18:07;Changement état de hivernage;3 inconnu
2022-03-06 06:18:07;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-06 07:03:07;Changement d’état de la filtration;5 Marche hivernage
2022-03-06 07:03:07;Changement état de hivernage;4 inconnu
2022-03-06 07:03:07;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-06 07:18:07;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-06 07:18:07;Changement état de hivernage;3 inconnu
2022-03-06 07:18:07;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-06 08:03:07;Changement d’état de la filtration;5 Marche hivernage
2022-03-06 08:03:07;Changement état de hivernage;4 inconnu
2022-03-06 08:03:07;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-06 08:07:07;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-06 08:07:07;Changement état de hivernage;2 Actif activé
2022-03-06 08:07:07;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-06 10:00:00;Changement d’état de la filtration;1 Marche AUTO
2022-03-06 10:00:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-06 11:00:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-06 11:00:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-06 14:00:00;Changement d’état de la filtration;1 Marche AUTO
2022-03-06 14:00:00;Changement état du traitement PH;-5 Arrêt pas de flux chambre analyse
2022-03-06 14:00:07;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-06 15:00:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-06 15:00:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-06 21:32:00;Changement état de hivernage;3 inconnu
2022-03-06 22:03:07;Changement d’état de la filtration;5 Marche hivernage
2022-03-06 22:03:07;Changement état de hivernage;4 inconnu
2022-03-06 22:03:07;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-06 22:18:07;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-06 22:18:07;Changement état de hivernage;3 inconnu
2022-03-06 22:18:07;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-06 23:03:07;Changement d’état de la filtration;5 Marche hivernage
2022-03-06 23:03:07;Changement état de hivernage;4 inconnu
2022-03-06 23:03:07;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-06 23:18:07;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-06 23:18:07;Changement état de hivernage;3 inconnu
2022-03-06 23:18:07;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-07 00:03:07;Changement d’état de la filtration;5 Marche hivernage
2022-03-07 00:03:07;Changement état de hivernage;4 inconnu
2022-03-07 00:03:07;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-07 00:18:07;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-07 00:18:07;Changement état de hivernage;3 inconnu
2022-03-07 00:18:07;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-07 01:03:07;Changement d’état de la filtration;5 Marche hivernage
2022-03-07 01:03:07;Changement état de hivernage;4 inconnu
2022-03-07 01:03:07;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-07 01:18:07;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-07 01:18:07;Changement état de hivernage;3 inconnu
2022-03-07 01:18:07;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-07 02:03:07;Changement d’état de la filtration;5 Marche hivernage
2022-03-07 02:03:07;Changement état de hivernage;4 inconnu
2022-03-07 02:03:07;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-07 02:18:07;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-07 02:18:07;Changement état de hivernage;3 inconnu
2022-03-07 02:18:07;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-07 03:03:07;Changement d’état de la filtration;5 Marche hivernage
2022-03-07 03:03:07;Changement état de hivernage;4 inconnu
2022-03-07 03:03:07;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-07 03:18:07;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-07 03:18:07;Changement état de hivernage;3 inconnu
2022-03-07 03:18:07;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-07 04:03:07;Changement d’état de la filtration;5 Marche hivernage
2022-03-07 04:03:07;Changement état de hivernage;4 inconnu
2022-03-07 04:03:07;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-07 04:18:07;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-07 04:18:07;Changement état de hivernage;3 inconnu
2022-03-07 04:18:07;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-07 05:03:07;Changement d’état de la filtration;5 Marche hivernage
2022-03-07 05:03:07;Changement état de hivernage;4 inconnu
2022-03-07 05:03:07;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-07 05:18:07;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-07 05:18:07;Changement état de hivernage;3 inconnu
2022-03-07 05:18:07;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-07 06:03:07;Changement d’état de la filtration;5 Marche hivernage
2022-03-07 06:03:07;Changement état de hivernage;4 inconnu
2022-03-07 06:03:07;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-07 06:18:07;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-07 06:18:07;Changement état de hivernage;3 inconnu
2022-03-07 06:18:07;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-07 07:03:07;Changement d’état de la filtration;5 Marche hivernage
2022-03-07 07:03:07;Changement état de hivernage;4 inconnu
2022-03-07 07:03:07;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-07 07:18:07;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-07 07:18:07;Changement état de hivernage;3 inconnu
2022-03-07 07:18:07;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-07 08:03:07;Changement d’état de la filtration;5 Marche hivernage
2022-03-07 08:03:07;Changement état de hivernage;4 inconnu
2022-03-07 08:03:07;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-07 08:17:47;Changement état de hivernage;2 Actif activé
2022-03-07 08:17:47;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-07 08:17:48;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-07 10:00:00;Changement d’état de la filtration;1 Marche AUTO
2022-03-07 10:00:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-07 11:00:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-07 11:00:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-07 14:00:00;Changement d’état de la filtration;1 Marche AUTO
2022-03-07 14:00:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-07 15:00:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-07 15:00:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-07 23:10:40;Changement d’état de la filtration;5 Marche hivernage
2022-03-07 23:10:40;Changement état de hivernage;4 inconnu
2022-03-07 23:10:40;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-07 23:18:07;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-07 23:18:07;Changement état de hivernage;3 inconnu
2022-03-07 23:18:07;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-07 23:30:00;Changement d’état de la filtration;1 Marche AUTO
2022-03-07 23:30:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-08 00:00:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-08 00:00:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-08 00:03:07;Changement d’état de la filtration;5 Marche hivernage
2022-03-08 00:03:07;Changement état de hivernage;4 inconnu
2022-03-08 00:03:07;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-08 00:18:07;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-08 00:18:07;Changement état de hivernage;3 inconnu
2022-03-08 00:18:07;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-08 01:03:07;Changement d’état de la filtration;5 Marche hivernage
2022-03-08 01:03:07;Changement état de hivernage;4 inconnu
2022-03-08 01:03:07;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-08 01:18:07;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-08 01:18:07;Changement état de hivernage;3 inconnu
2022-03-08 01:18:07;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-08 02:03:07;Changement d’état de la filtration;5 Marche hivernage
2022-03-08 02:03:07;Changement état de hivernage;4 inconnu
2022-03-08 02:03:07;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-08 02:18:07;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-08 02:18:07;Changement état de hivernage;3 inconnu
2022-03-08 02:18:07;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-08 03:03:07;Changement d’état de la filtration;5 Marche hivernage
2022-03-08 03:03:07;Changement état de hivernage;4 inconnu
2022-03-08 03:03:07;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-08 03:18:07;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-08 03:18:07;Changement état de hivernage;3 inconnu
2022-03-08 03:18:07;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-08 04:03:07;Changement d’état de la filtration;5 Marche hivernage
2022-03-08 04:03:07;Changement état de hivernage;4 inconnu
2022-03-08 04:03:07;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-08 04:18:07;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-08 04:18:07;Changement état de hivernage;3 inconnu
2022-03-08 04:18:07;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-08 04:30:00;Changement d’état de la filtration;1 Marche AUTO
2022-03-08 04:30:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-08 05:00:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-08 05:00:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-08 05:03:07;Changement d’état de la filtration;5 Marche hivernage
2022-03-08 05:03:07;Changement état de hivernage;4 inconnu
2022-03-08 05:03:07;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-08 05:18:07;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-08 05:18:07;Changement état de hivernage;3 inconnu
2022-03-08 05:18:07;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-08 06:03:07;Changement d’état de la filtration;5 Marche hivernage
2022-03-08 06:03:07;Changement état de hivernage;4 inconnu
2022-03-08 06:03:07;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-08 06:18:07;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-08 06:18:07;Changement état de hivernage;3 inconnu
2022-03-08 06:18:07;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-08 07:03:07;Changement d’état de la filtration;5 Marche hivernage
2022-03-08 07:03:07;Changement état de hivernage;4 inconnu
2022-03-08 07:03:07;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-08 07:18:07;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-08 07:18:07;Changement état de hivernage;3 inconnu
2022-03-08 07:18:07;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-08 07:51:14;Changement état de hivernage;2 Actif activé
2022-03-08 10:00:00;Changement d’état de la filtration;1 Marche AUTO
2022-03-08 10:00:00;Changement état du traitement PH;-6 Arrêt température trop basse
2022-03-08 11:00:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-03-08 11:00:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-03-08 13:13:20;Changement d’état de la filtration;1 Marche AUTO
